"Category","Name","ID","Verbose ID","pValue",S100A2,TNFRSF6B,CDC42EP5,SLC34A2,SAA1,SAA2,PI3,MUC5B,LCN2,RARRES1,IGFBP5,BPIFA1,S100A16,KRT18,CXCL6,ABCA13,MUC5AC,AQP5,SERPINB3,PDZK1IP1,SERPINB4,CXCL17,CFB,AGR2,SFN,S100A14,ZG16B,MSMB,ASS1,SLPI
"Pubmed","Decreased expression of human aquaporin-5 correlated with mucus overproduction in airways of chronic obstructive pulmonary disease.","17640479","pubmed_17640479_Decreased_expression_of_human_aquaporin-5_correl...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Increased LCN2 (lipocalin 2) in the RPE decreases autophagy and activates inflammasome-ferroptosis processes in a mouse model of dry AMD.","35473441","pubmed_35473441_Increased_LCN2_(lipocalin_2)_in_the_RPE_decrease...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Increased NGAL level associated with iron store in chronic kidney disease with anemia.","29909502","pubmed_29909502_Increased_NGAL_level_associated_with_iron_store_...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Inhibition of LPS toxicity by hepatic argininosuccinate synthase (ASS): novel roles for ASS in innate immune responses to bacterial infection.","21481813","pubmed_21481813_Inhibition_of_LPS_toxicity_by_hepatic_argininosu...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Pubmed","Disulfide disruption reverses mucus dysfunction in allergic airway disease.","33431872","pubmed_33431872_Disulfide_disruption_reverses_mucus_dysfunction_...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","The Relationship of Longitudinal Levels of Complement Bb During Pregnancy with Preeclampsia.","26510395","pubmed_26510395_The_Relationship_of_Longitudinal_Levels_of_Compl...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Pubmed","Transcriptome analysis reveals a potential regulatory mechanism of the lnc-5423.6/IGFBP5 axis in the early stages of mouse thymic involution.","37078747","pubmed_37078747_Transcriptome_analysis_reveals_a_potential_regul...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Secretion of protein disulphide isomerase AGR2 confers tumorigenic properties.","27240165","pubmed_27240165_Secretion_of_protein_disulphide_isomerase_AGR2_c...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pubmed","Human gene for beta-microseminoprotein: its promoter structure and chromosomal localization.","7608123","pubmed_7608123_Human_gene_for_beta-microseminoprotein:_its_prom...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Pubmed","Comparison of mouse and human keratin 18: a component of intermediate filaments expressed prior to implantation.","2434380","pubmed_2434380_Comparison_of_mouse_and_human_keratin_18:_a_comp...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","The role of lipocalin-2 in age-related macular degeneration (AMD).","31901947","pubmed_31901947_The_role_of_lipocalin-2_in_age-related_macular_d...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Complement C3a regulates Muc5ac expression by airway Clara cells independently of Th2 responses.","17400733","pubmed_17400733_Complement_C3a_regulates_Muc5ac_expression_by_ai...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Mutation spectrum of the ASS1 gene in Korean patients with citrullinemia type I.","23099195","pubmed_23099195_Mutation_spectrum_of_the_ASS1_gene_in_Korean_pat...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Pubmed","Urinary neutrophil gelatinase-associated lipocalin (NGAL) is an early biomarker for renal tubulointerstitial injury in IgA nephropathy.","17360238","pubmed_17360238_Urinary_neutrophil_gelatinase-associated_lipocal...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","A cytogenetic abnormality and rare coding variants identify ABCA13 as a candidate gene in schizophrenia, bipolar disorder, and depression.","19944402","pubmed_19944402_A_cytogenetic_abnormality_and_rare_coding_varian...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","SPLUNC1 regulates cell progression and apoptosis through the miR-141-PTEN/p27 pathway, but is hindered by LMP1.","23472073","pubmed_23472073_SPLUNC1_regulates_cell_progression_and_apoptosis...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","MUC5AC production is downregulated in NCI-H292 lung cancer cells cultured on type-IV collagen.","19841867","pubmed_19841867_MUC5AC_production_is_downregulated_in_NCI-H292_l...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Assessment of bile and serum mucin5AC in cholangiocarcinoma: diagnostic performance and biologic significance.","25151557","pubmed_25151557_Assessment_of_bile_and_serum_mucin5AC_in_cholang...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Tissue-specific regulation of junctional communication in the skin of mouse fetuses homozygous for the repeated epilation (Er) mutation.","2632240","pubmed_2632240_Tissue-specific_regulation_of_junctional_communi...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Pubmed","Lipocalin 2 regulates inflammation during pulmonary mycobacterial infections.","23185529","pubmed_23185529_Lipocalin_2_regulates_inflammation_during_pulmon...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","[Regulatory mechanism of activator protein-1 on the expression of MUC5AC induced by cigarette smoke extract].","21131736","pubmed_21131736_[Regulatory_mechanism_of_activator_protein-1_on_...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Effect of acrolein, a hazardous air pollutant in smoke, on human middle ear epithelial cells.","23953484","pubmed_23953484_Effect_of_acrolein,_a_hazardous_air_pollutant_in...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Anterior gradient 2 profiling in Barrett columnar epithelia and adenocarcinoma.","22521076","pubmed_22521076_Anterior_gradient_2_profiling_in_Barrett_columna...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pubmed","Urinary neutrophil gelatinase-associated lipocalin as a marker of acute kidney injury after orthotopic liver transplantation.","21257679","pubmed_21257679_Urinary_neutrophil_gelatinase-associated_lipocal...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Neutrophil gelatinase-associated lipocalin levels after use of mini-cardiopulmonary bypass system.","19661117","pubmed_19661117_Neutrophil_gelatinase-associated_lipocalin_level...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","The plasma level and biomarker value of neutrophil gelatinase-associated lipocalin in critically ill patients with acute kidney injury are not affected by continuous venovenous hemofiltration and anticoagulation applied.","24755339","pubmed_24755339_The_plasma_level_and_biomarker_value_of_neutroph...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Overexpression of S100A14 contributes to malignant progression and predicts poor prognosis of lung adenocarcinoma.","29733545","pubmed_29733545_Overexpression_of_S100A14_contributes_to_maligna...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Pubmed","P-NGAL Day 1 predicts early but not one year graft function following deceased donor kidney transplantation - The CONTEXT study.","30817778","pubmed_30817778_P-NGAL_Day_1_predicts_early_but_not_one_year_gra...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Epithelial argininosuccinate synthetase is dispensable for intestinal regeneration and tumorigenesis.","34599156","pubmed_34599156_Epithelial_argininosuccinate_synthetase_is_dispe...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Pubmed","Association between Neutrophil Gelatinase-Associated Lipocalin and Fetal Hemoglobin Levels in Patients with Type 2 Diabetes Mellitus.","34722773","pubmed_34722773_Association_between_Neutrophil_Gelatinase-Associ...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Stratifin as a novel diagnostic biomarker in serum for diffuse alveolar damage.","36195613","pubmed_36195613_Stratifin_as_a_novel_diagnostic_biomarker_in_ser...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Pubmed","Human gammadelta T cells produce the protease inhibitor and antimicrobial peptide elafin.","19906197","pubmed_19906197_Human_gammadelta_T_cells_produce_the_protease_in...",8.622176237498031E-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Comparative Proteomic Analysis of Human Cholangiocarcinoma Cell Lines: S100A2 as a Potential Candidate Protein Inducer of Invasion.","25999659","pubmed_25999659_Comparative_Proteomic_Analysis_of_Human_Cholangi...",8.622176237498031E-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Differential responses of S100A2 to oxidative stress and increased intracellular calcium in normal, immortalized, and malignant human keratinocytes.","12445212","pubmed_12445212_Differential_responses_of_S100A2_to_oxidative_st...",8.622176237498031E-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Corrected Neutrophil Gelatinase-Associated Lipocalin (NGAL) Level Adjusted by the Scoring System of an Inflammation Index for Screening Renal Dysfunction in Patients with Systemic Inflammation.","26116587","pubmed_26116587_Corrected_Neutrophil_Gelatinase-Associated_Lipoc...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Lipocalin 2 negatively regulates cell proliferation and epithelial to mesenchymal transition through changing metabolic gene expression in colorectal cancer.","28859238","pubmed_28859238_Lipocalin_2_negatively_regulates_cell_proliferat...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Targeting delivery of lipocalin 2-engineered mesenchymal stem cells to colon cancer in order to inhibit liver metastasis in nude mice.","25740061","pubmed_25740061_Targeting_delivery_of_lipocalin_2-engineered_mes...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Lipocalin 2 is required for BCR-ABL-induced tumorigenesis.","18663364","pubmed_18663364_Lipocalin_2_is_required_for_BCR-ABL-induced_tumo...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","RARRES1 identified by comprehensive bioinformatic analysis and experimental validation as a promising biomarker in Skin Cutaneous Melanoma.","38898266","pubmed_38898266_RARRES1_identified_by_comprehensive_bioinformati...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Neutrophil Gelatinase-Associated Lipocalin, a Novel Mineralocorticoid Biotarget, Mediates Vascular Profibrotic Effects of Mineralocorticoids.","25987661","pubmed_25987661_Neutrophil_Gelatinase-Associated_Lipocalin,_a_No...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Up-regulation of serpin SCCA1 is associated with epidermal barrier disruption.","20089382","pubmed_20089382_Up-regulation_of_serpin_SCCA1_is_associated_with...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Lipocalin-2: Its perspectives in brain pathology and possible roles in cognition.","31393997","pubmed_31393997_Lipocalin-2:_Its_perspectives_in_brain_pathology...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","VCC-1, a novel chemokine, promotes tumor growth.","16989774","pubmed_16989774_VCC-1,_a_novel_chemokine,_promotes_tumor_growth.",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Pubmed","Association of plasma neutrophil gelatinase-associated lipocalin and thoracic aorta calcification in maintenance hemodialysis patients with and without diabetes.","35459121","pubmed_35459121_Association_of_plasma_neutrophil_gelatinase-asso...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Reduced sulfation of muc5b is linked to xerostomia in patients with Sjögren syndrome.","17998215","pubmed_17998215_Reduced_sulfation_of_muc5b_is_linked_to_xerostom...",8.622176237498031E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Serum lipocalin-2 levels positively correlate with coronary artery disease and metabolic syndrome.","24359145","pubmed_24359145_Serum_lipocalin-2_levels_positively_correlate_wi...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Cytokeratin 18 knockdown decreases cell migration and increases chemosensitivity in non-small cell lung cancer.","27601168","pubmed_27601168_Cytokeratin_18_knockdown_decreases_cell_migratio...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","The human neonatal small intestine has the potential for arginine synthesis; developmental changes in the expression of arginine-synthesizing and -catabolizing enzymes.","19000307","pubmed_19000307_The_human_neonatal_small_intestine_has_the_poten...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Pubmed","Increased Endocytosis of Cadmium-Metallothionein through the 24p3 Receptor in an In Vivo Model with Reduced Proximal Tubular Activity.","34298880","pubmed_34298880_Increased_Endocytosis_of_Cadmium-Metallothionein...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Correction of argininosuccinate synthetase (AS) deficiency in a murine model of citrullinemia with recombinant adenovirus carrying human AS cDNA.","11083500","pubmed_11083500_Correction_of_argininosuccinate_synthetase_(AS)_...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Pubmed","Lipocalin 2 in the Paraventricular Thalamic Nucleus Contributes to DSS-Induced Depressive-Like Behaviors.","36920644","pubmed_36920644_Lipocalin_2_in_the_Paraventricular_Thalamic_Nucl...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Silibinin regulates gene expression, production and secretion of mucin from cultured airway epithelial cells.","22275269","pubmed_22275269_Silibinin_regulates_gene_expression,_production_...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Progesterone regulates granulosa cell viability through a protein kinase G-dependent mechanism that may involve 14-3-3sigma.","15286034","pubmed_15286034_Progesterone_regulates_granulosa_cell_viability_...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Pubmed","Serum amyloid A1: Structure, function and gene polymorphism.","26945629","pubmed_26945629_Serum_amyloid_A1:_Structure,_function_and_gene_p...",8.622176237498031E-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Neutrophil gelatinase-associated lipocalin (NGAL) and endothelial progenitor cells (EPCs) evaluation in aortic aneurysm repair.","22724477","pubmed_22724477_Neutrophil_gelatinase-associated_lipocalin_(NGAL...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Epidermal growth factor alleviates cerebral ischemia-induced brain injury by regulating expression of neutrophil gelatinase-associated lipocalin.","32059851","pubmed_32059851_Epidermal_growth_factor_alleviates_cerebral_isch...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Lipocalin 2 potentially contributes to tumorigenesis from colitis via IL-6/STAT3/NF-κB signaling pathway.","35470375","pubmed_35470375_Lipocalin_2_potentially_contributes_to_tumorigen...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Decreased PLUNC expression in nasal polyps is associated with multibacterial colonization in chronic rhinosinusitis patients.","23644997","pubmed_23644997_Decreased_PLUNC_expression_in_nasal_polyps_is_as...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Idiopathic pulmonary fibrosis fibroblasts become resistant to Fas ligand-dependent apoptosis via the alteration of decoy receptor 3.","27218286","pubmed_27218286_Idiopathic_pulmonary_fibrosis_fibroblasts_become...",8.622176237498031E-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","[The effect of nerve growth factor on proliferation and expression of mucin gene in human conjunctival goblet cells].","18201532","pubmed_18201532_[The_effect_of_nerve_growth_factor_on_proliferat...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Systematic analysis of a simple adaptor protein PDZK1: ligand identification, interaction and functional prediction of complex.","19710538","pubmed_19710538_Systematic_analysis_of_a_simple_adaptor_protein_...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Pubmed","Cancer-associated adipocytes promote pancreatic cancer progression through SAA1 expression.","32535957","pubmed_32535957_Cancer-associated_adipocytes_promote_pancreatic_...",8.622176237498031E-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","BF*F allotype of the alternative pathway of complement: A marker of protection against the development of antiphospholipid antibodies in patients with systemic lupus erythematosus.","26537423","pubmed_26537423_BF*F_allotype_of_the_alternative_pathway_of_comp...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Pubmed","The Tubular Damage Markers: Neutrophil Gelatinase-Associated Lipocalin and Kidney Injury Molecule-1 in Newborns with Intrauterine Growth Restriction.","30513528","pubmed_30513528_The_Tubular_Damage_Markers:_Neutrophil_Gelatinas...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Urinary neutrophil gelatinase-associated lipocalin is a potential biomarker for renal damage in patients with systemic lupus erythematosus.","22500106","pubmed_22500106_Urinary_neutrophil_gelatinase-associated_lipocal...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Knockdown of SLC34A2 inhibits cell proliferation, metastasis, and elevates chemosensitivity in glioma.","30592329","pubmed_30592329_Knockdown_of_SLC34A2_inhibits_cell_proliferation...",8.622176237498031E-4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","L-carbocisteine reduces neutrophil elastase-induced mucin production.","19394453","pubmed_19394453_L-carbocisteine_reduces_neutrophil_elastase-indu...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Aquaporin 5 maintains lens transparency by regulating the lysosomal pathway using circRNA.","36824022","pubmed_36824022_Aquaporin_5_maintains_lens_transparency_by_regul...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Glucocorticoid regulation and glycosylation of mouse intestinal type IIb Na-P(i) cotransporter during ontogeny.","12121891","pubmed_12121891_Glucocorticoid_regulation_and_glycosylation_of_m...",8.622176237498031E-4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Urinary neutrophil gelatinase-associated lipocalin (NGAL) as an early marker of acute kidney injury in critically ill multiple trauma patients.","19055468","pubmed_19055468_Urinary_neutrophil_gelatinase-associated_lipocal...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","S100A16 suppresses the growth and survival of leukaemia cells and correlates with relapse and relapse free survival in adults with Philadelphia chromosome-negative B-cell acute lymphoblastic leukaemia.","30916375","pubmed_30916375_S100A16_suppresses_the_growth_and_survival_of_le...",8.622176237498031E-4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Elafin (SKALP/Trappin-2/proteinase inhibitor-3) is produced by the cervix in pregnancy and cervicovaginal levels are diminished in bacterial vaginosis.","19723838","pubmed_19723838_Elafin_(SKALP/Trappin-2/proteinase_inhibitor-3)_...",8.622176237498031E-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pubmed","Serum neutrophil gelatinase-associated lipocalin as a marker of renal function in patients with chronic heart failure and coronary artery disease.","19287180","pubmed_19287180_Serum_neutrophil_gelatinase-associated_lipocalin...",8.622176237498031E-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
