Category,Name,ID,Verbose ID,pValue,RAD51,ESCO2,PKMYT1,H1-5,TYMS,SPC24,EXO1,H3C7,UHRF1,E2F1,CDT1,MND1,MCM10,CLSPN,H3C3,KIF15,RRM2,DSCC1,H3C8,H3C2,PCLAF,ASF1B,CDCA5,H2AC12,E2F8,RAD54L,DTL,FAM111B,SPC25,CDC45
Pathway,REACTOME_CELLULAR_RESPONSES_TO_STIMULI,M27827,pathways_M27827_REACTOME_CELLULAR_RESPONSES_TO_STIMULI,0.004986652093243410,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_APOPTOSIS,M15303,pathways_M15303_REACTOME_APOPTOSIS,0.005222247208018820,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,MM15283,pathways_MM15283_REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,0.006069813508780220,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,M29614,pathways_M29614_REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.006251262413430520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Pathway,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,MM14890,pathways_MM14890_REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.006433725042190400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Pathway,REACTOME_M_PHASE,MM15364,pathways_MM15364_REACTOME_M_PHASE,0.006796474063884470,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Pathway,WP_G1_TO_S_CELL_CYCLE_CONTROL,M39627,pathways_M39627_WP_G1_TO_S_CELL_CYCLE_CONTROL,0.007108207034390320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_MITOTIC_PROMETAPHASE,MM15362,pathways_MM15362_REACTOME_MITOTIC_PROMETAPHASE,0.007294265055412620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Pathway,WP_HISTONE_MODIFICATIONS,M39374,pathways_M39374_WP_HISTONE_MODIFICATIONS,0.007324903114709180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_MITOTIC_PROMETAPHASE,M4217,pathways_M4217_REACTOME_MITOTIC_PROMETAPHASE,0.007494347893578110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Pathway,REACTOME_PROGRAMMED_CELL_DEATH,M27436,pathways_M27436_REACTOME_PROGRAMMED_CELL_DEATH,0.008220299017718580,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,WP_DNA_DAMAGE_RESPONSE,M39339,pathways_M39339_WP_DNA_DAMAGE_RESPONSE,0.008221350347723420,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,M27570,pathways_M27570_REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,0.008452819077102450,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_PANCREATIC_CANCER,M9726,pathways_M9726_KEGG_PANCREATIC_CANCER,0.008452819077102450,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,MM15299,pathways_MM15299_REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_E...,0.009653720592084070,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00484,M49013,pathways_M49013_KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G...,0.009893216008953900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,M27669,pathways_M27669_REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,0.009893216008953900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_G2_PHASE,M27663,pathways_M27663_REACTOME_G2_PHASE,0.009893216008953900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,MM15382,pathways_MM15382_REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,0.009893216008953900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_G2_PHASE,MM15365,pathways_MM15365_REACTOME_G2_PHASE,0.009893216008953900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,MM14602,pathways_MM14602_REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,0.009893216008953900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,M26903,pathways_M26903_REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO...,0.009893216008953900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HEMOSTASIS,M8395,pathways_M8395_REACTOME_HEMOSTASIS,0.009983196806824920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,MM14898,pathways_MM14898_REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,0.010892059629083700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Pathway,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,M27185,pathways_M27185_REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,0.011145503328641800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Pathway,KEGG_MEDICUS_VARIANT_AMPLIFIED_CCNE_TO_CELL_CYCLE_G1_S,M47489,pathways_M47489_KEGG_MEDICUS_VARIANT_AMPLIFIED_CCNE_TO_CELL_CYCL...,0.011860501699633200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_VARIANT_AMPLIFIED_CCND1_TO_CELL_CYCLE_G1_S,M47494,pathways_M47494_KEGG_MEDICUS_VARIANT_AMPLIFIED_CCND1_TO_CELL_CYC...,0.011860501699633200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S,M47461,pathways_M47461_KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE...,0.011860501699633200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_CELL_CYCLE_G1_S,M47528,pathways_M47528_KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_CELL_CYCLE_G1_S,0.011860501699633200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_REFERENCE_CHRNA7_E2F_SIGNALING_PATHWAY,M47788,pathways_M47788_KEGG_MEDICUS_REFERENCE_CHRNA7_E2F_SIGNALING_PATH...,0.011860501699633200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,WP_PYRIMIDINE_METABOLISM,M48340,pathways_M48340_WP_PYRIMIDINE_METABOLISM,0.01199465684324400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,M39732,pathways_M39732_WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,0.013392276318117100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_SIGNALING_BY_INTERLEUKINS,M874,pathways_M874_REACTOME_SIGNALING_BY_INTERLEUKINS,0.013529487092800500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_P27_CELL_CYCLE_G1_S,M47527,pathways_M47527_KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_P27_CELL_CYCLE_G...,0.013824017841397900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION,M47869,pathways_M47869_KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION,0.013824017841397900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pathway,REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,M27590,pathways_M27590_REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_E...,0.015768475237577600,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_METABOLISM_OF_NUCLEOTIDES,MM14607,pathways_MM14607_REACTOME_METABOLISM_OF_NUCLEOTIDES,0.015768475237577600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_METABOLISM_OF_NUCLEOTIDES,M777,pathways_M777_REACTOME_METABOLISM_OF_NUCLEOTIDES,0.015768475237577600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00498,M47585,pathways_M47585_KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYC...,0.015783771389955300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_VARIANT_LOSS_OF_CDKN1B_TO_P27_CELL_CYCLE_G1_S,M47429,pathways_M47429_KEGG_MEDICUS_VARIANT_LOSS_OF_CDKN1B_TO_P27_CELL_...,0.015783771389955300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_VARIANT_AMPLIFIED_CDK4_TO_CELL_CYCLE_G1_S,M47419,pathways_M47419_KEGG_MEDICUS_VARIANT_AMPLIFIED_CDK4_TO_CELL_CYCL...,0.015783771389955300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,WP_SERINE_METABOLISM,M42556,pathways_M42556_WP_SERINE_METABOLISM,0.015783771389955300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,M39524,pathways_M39524_WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,0.01607738558139550,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_PYRIMIDINE_METABOLISM,M5109,pathways_M5109_KEGG_PYRIMIDINE_METABOLISM,0.01607738558139550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES,MM14561,pathways_MM14561_REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETO...,0.016703010474252900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pathway,BIOCARTA_FBW7_PATHWAY,MM1568,pathways_MM1568_BIOCARTA_FBW7_PATHWAY,0.017739769289110800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,BIOCARTA_FBW7_PATHWAY,M22053,pathways_M22053_BIOCARTA_FBW7_PATHWAY,0.017739769289110800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483,M49010,pathways_M49010_KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G...,0.017739769289110800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00497,M47584,pathways_M47584_KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYC...,0.017739769289110800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00482,M47578,pathways_M47578_KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYC...,0.017739769289110800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,MM15337,pathways_MM15337_REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_I...,0.017739769289110800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pathway,WP_MISMATCH_REPAIR,MM15932,pathways_MM15932_WP_MISMATCH_REPAIR,0.017739769289110800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,BIOCARTA_RANMS_PATHWAY,MM1488,pathways_MM1488_BIOCARTA_RANMS_PATHWAY,0.017739769289110800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,M26946,pathways_M26946_REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO...,0.017739769289110800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_APOPTOSIS,MM14471,pathways_MM14471_REACTOME_APOPTOSIS,0.019307994332018000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,WP_MAMMARY_GLAND_DEVELOPMENT_INVOLUTION_STAGE_4_OF_4,M39534,pathways_M39534_WP_MAMMARY_GLAND_DEVELOPMENT_INVOLUTION_STAGE_4_...,0.019692018469929000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,BIOCARTA_SKP2E2F_PATHWAY,M6031,pathways_M6031_BIOCARTA_SKP2E2F_PATHWAY,0.019692018469929000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,BIOCARTA_RANMS_PATHWAY,M17370,pathways_M17370_BIOCARTA_RANMS_PATHWAY,0.019692018469929000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_CHRNA7_E2F_SIGNALING_PATHWAY,M47789,pathways_M47789_KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_CHRNA7_E2F_SI...,0.019692018469929000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S,M47418,pathways_M47418_KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S,0.019692018469929000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,BIOCARTA_SKP2E2F_PATHWAY,MM1384,pathways_MM1384_BIOCARTA_SKP2E2F_PATHWAY,0.019692018469929000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,M27673,pathways_M27673_REACTOME_MITOTIC_SPINDLE_CHECKPOINT,0.020326379212991600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pathway,KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264,M47492,pathways_M47492_KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYC...,0.02164052585140820,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00536,M47591,pathways_M47591_KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_...,0.02164052585140820,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_CELL_CYCLE_G1_S,M47426,pathways_M47426_KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_CELL_CYCLE...,0.02164052585140820,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_REFERENCE_RAD51_DSDNA_DESTABILIZATION,M47894,pathways_M47894_KEGG_MEDICUS_REFERENCE_RAD51_DSDNA_DESTABILIZATION,0.02164052585140820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,MM15715,pathways_MM15715_REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVEL...,0.02207289172453950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,MM15387,pathways_MM15387_REACTOME_MITOTIC_SPINDLE_CHECKPOINT,0.02242948166762930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pathway,WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK,M40049,pathways_M40049_WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK,0.023513641503967600,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_UNWINDING_OF_DNA,M3656,pathways_M3656_REACTOME_UNWINDING_OF_DNA,0.02358529834030950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,BIOCARTA_P27_PATHWAY,MM1472,pathways_MM1472_BIOCARTA_P27_PATHWAY,0.02358529834030950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_VARIANT_AMPLIFIED_MDM2_TO_P21_CELL_CYCLE_G1_S,M47417,pathways_M47417_KEGG_MEDICUS_VARIANT_AMPLIFIED_MDM2_TO_P21_CELL_...,0.02358529834030950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,MM14554,pathways_MM14554_REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,0.02358529834030950,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_SYNTHESIS_OF_DNA,M5224,pathways_M5224_REACTOME_SYNTHESIS_OF_DNA,0.023879790787844700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
